Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2025-04-25 21:54:51,"Lower 1",1h 2m,"Hip Adductor (Machine)",2,110.0,15.0,0,0.0,
2025-04-25 21:54:51,"Lower 1",1h 2m,"Hip Adductor (Machine)",3,110.0,15.0,0,0.0,
2025-04-25 21:54:51,"Lower 1",1h 2m,"Hack Squat",1,250.0,4.0,0,0.0,
2025-04-25 21:54:51,"Lower 1",1h 2m,"Hack Squat",2,230.0,6.0,0,0.0,
2025-04-25 21:54:51,"Lower 1",1h 2m,"Hack Squat",3,210.0,8.0,0,0.0,
2025-04-25 21:54:51,"Lower 1",1h 2m,"Leg Extension (Machine)",1,110.0,15.0,0,0.0,
2025-04-25 21:54:51,"Lower 1",1h 2m,"Leg Extension (Machine)",2,110.0,15.0,0,0.0,
2025-04-25 21:54:51,"Lower 1",1h 2m,"Leg Extension (Machine)",3,110.0,15.0,0,0.0,
2025-04-25 21:54:51,"Lower 1",1h 2m,"Calf Press on Leg Press",1,200.0,15.0,0,0.0,
2025-04-25 21:54:51,"Lower 1",1h 2m,"Calf Press on Leg Press",2,200.0,15.0,0,0.0,
2025-04-25 21:54:51,"Lower 1",1h 2m,"Calf Press on Leg Press",3,200.0,15.0,0,0.0,
2025-04-26 19:36:29,"Upper 2",1h 12m,"Overhand Cable Row",1,110.0,10.0,0,0.0,
2025-04-26 19:36:29,"Upper 2",1h 12m,"Overhand Cable Row",2,110.0,10.0,0,0.0,
2025-04-26 19:36:29,"Upper 2",1h 12m,"Overhand Cable Row",3,110.0,10.0,0,0.0,
2025-04-26 19:36:29,"Upper 2",1h 12m,"Shoulder Press (Machine)",1,100.0,10.0,0,0.0,
2025-04-26 19:36:29,"Upper 2",1h 12m,"Shoulder Press (Machine)",2,100.0,10.0,0,0.0,
2025-04-26 19:36:29,"Upper 2",1h 12m,"Shoulder Press (Machine)",3,100.0,10.0,0,0.0,
2025-04-26 19:36:29,"Upper 2",1h 12m,"Lat Pulldown (Cable)",1,99.0,10.0,0,0.0,
2025-04-26 19:36:29,"Upper 2",1h 12m,"Lat Pulldown (Cable)",2,99.0,10.0,0,0.0,
2025-04-26 19:36:29,"Upper 2",1h 12m,"Lat Pulldown (Cable)",3,99.0,10.0,0,0.0,
2025-04-26 19:36:29,"Upper 2",1h 12m,"Chest Dip (Assisted)",1,80.0,10.0,0,0.0,
2025-04-26 19:36:29,"Upper 2",1h 12m,"Chest Dip (Assisted)",2,80.0,10.0,0,0.0,
2025-04-26 19:36:29,"Upper 2",1h 12m,"Chest Dip (Assisted)",3,80.0,10.0,0,0.0,
2025-04-26 19:36:29,"Upper 2",1h 12m,"Inverse Db Zottman Curl",1,20.0,10.0,0,0.0,
2025-04-26 19:36:29,"Upper 2",1h 12m,"Inverse Db Zottman Curl",2,20.0,10.0,0,0.0,
2025-04-26 19:36:29,"Upper 2",1h 12m,"Inverse Db Zottman Curl",3,20.0,10.0,0,0.0,
2025-04-26 19:36:29,"Upper 2",1h 12m,"Super Rom Lateral Raise",1,12.5,12.0,0,0.0,
2025-04-26 19:36:29,"Upper 2",1h 12m,"Super Rom Lateral Raise",2,12.5,12.0,0,0.0,
2025-04-26 19:36:29,"Upper 2",1h 12m,"Super Rom Lateral Raise",3,12.5,12.0,0,0.0,
2025-04-26 19:36:29,"Upper 2",1h 12m,"Bent Over Reverse Fly (Dumbbell)",1,15.0,12.0,0,0.0,
2025-04-26 19:36:29,"Upper 2",1h 12m,"Bent Over Reverse Fly (Dumbbell)",2,15.0,12.0,0,0.0,
2025-04-26 19:36:29,"Upper 2",1h 12m,"Bent Over Reverse Fly (Dumbbell)",3,15.0,12.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Lateral Raise (Dumbbell)",1,17.5,15.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Lateral Raise (Dumbbell)",2,17.5,15.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Lateral Raise (Dumbbell)",3,17.5,15.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Cross Body Lat Pulldown",1,38.5,12.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Cross Body Lat Pulldown",2,38.5,12.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Cross Body Lat Pulldown",3,38.5,12.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Incline Bench Press (Smith Machine)",1,120.0,8.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Incline Bench Press (Smith Machine)",2,120.0,8.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Incline Bench Press (Smith Machine)",3,120.0,8.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Incline Bench Press (Smith Machine)",4,120.0,8.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Chest Supported Machine Row",1,100.0,10.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Chest Supported Machine Row",2,100.0,10.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Chest Supported Machine Row",3,100.0,10.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Overhead Cable Tricep Extensions",1,44.0,15.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Overhead Cable Tricep Extensions",2,44.0,15.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Overhead Cable Tricep Extensions",3,44.0,15.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Straight Bar Lat Prayer",1,38.5,15.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Straight Bar Lat Prayer",2,38.5,15.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Straight Bar Lat Prayer",3,38.5,15.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Pec Deck (Machine)",1,70.0,15.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Pec Deck (Machine)",2,70.0,15.0,0,0.0,
2025-04-29 22:35:16,"Upper 1",1h 30m,"Pec Deck (Machine)",3,70.0,15.0,0,0.0,
2025-05-01 23:35:13,"Lower 1",58m,"Lying Leg Curl (Machine)",1,120.0,12.0,0,0.0,
2025-05-01 23:35:13,"Lower 1",58m,"Lying Leg Curl (Machine)",2,120.0,12.0,0,0.0,
2025-05-01 23:35:13,"Lower 1",58m,"Lying Leg Curl (Machine)",3,120.0,12.0,0,0.0,
2025-05-01 23:35:13,"Lower 1",58m,"Hip Adductor (Machine)",1,120.0,15.0,0,0.0,
2025-05-01 23:35:13,"Lower 1",58m,"Hip Adductor (Machine)",2,120.0,15.0,0,0.0,
2025-05-01 23:35:13,"Lower 1",58m,"Hip Adductor (Machine)",3,120.0,15.0,0,0.0,
2025-05-01 23:35:13,"Lower 1",58m,"Hack Squat",1,260.0,4.0,0,0.0,
2025-05-01 23:35:13,"Lower 1",58m,"Hack Squat",2,240.0,6.0,0,0.0,
2025-05-01 23:35:13,"Lower 1",58m,"Hack Squat",3,220.0,8.0,0,0.0,
2025-05-01 23:35:13,"Lower 1",58m,"Leg Extension (Machine)",1,120.0,15.0,0,0.0,
2025-05-01 23:35:13,"Lower 1",58m,"Leg Extension (Machine)",2,120.0,15.0,0,0.0,
2025-05-01 23:35:13,"Lower 1",58m,"Leg Extension (Machine)",3,120.0,15.0,0,0.0,
2025-05-01 23:35:13,"Lower 1",58m,"Calf Press on Leg Press",1,210.0,15.0,0,0.0,
2025-05-01 23:35:13,"Lower 1",58m,"Calf Press on Leg Press",2,210.0,15.0,0,0.0,
2025-05-01 23:35:13,"Lower 1",58m,"Calf Press on Leg Press",3,210.0,15.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Lateral Raise (Dumbbell)",1,20.0,12.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Lateral Raise (Dumbbell)",2,20.0,12.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Lateral Raise (Dumbbell)",3,20.0,12.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Cross Body Lat Pulldown",1,44.0,12.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Cross Body Lat Pulldown",2,44.0,12.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Cross Body Lat Pulldown",3,44.0,12.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Incline Bench Press (Smith Machine)",1,120.0,8.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Incline Bench Press (Smith Machine)",2,120.0,8.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Incline Bench Press (Smith Machine)",3,120.0,8.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Incline Bench Press (Smith Machine)",4,100.0,10.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Chest Supported Machine Row",1,100.0,10.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Chest Supported Machine Row",2,100.0,10.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Chest Supported Machine Row",3,100.0,10.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Overhead Cable Tricep Extensions",1,49.5,12.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Overhead Cable Tricep Extensions",2,49.5,12.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Overhead Cable Tricep Extensions",3,49.5,12.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Straight Bar Lat Prayer",1,44.0,13.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Straight Bar Lat Prayer",2,44.0,13.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Straight Bar Lat Prayer",3,44.0,13.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Chest Fly ( Cable )",1,17.6,12.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Chest Fly ( Cable )",2,17.6,12.0,0,0.0,
2025-05-08 09:16:57,"Upper 1",1h 35m,"Chest Fly ( Cable )",3,17.6,12.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Lateral Raise (Dumbbell)",1,20.0,13.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Lateral Raise (Dumbbell)",2,20.0,13.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Lateral Raise (Dumbbell)",3,20.0,13.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Cross Body Lat Pulldown",1,44.0,12.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Cross Body Lat Pulldown",2,44.0,12.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Cross Body Lat Pulldown",3,44.0,12.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Incline Bench Press (Smith Machine)",1,120.0,8.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Incline Bench Press (Smith Machine)",2,120.0,8.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Incline Bench Press (Smith Machine)",3,120.0,8.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Incline Bench Press (Smith Machine)",4,120.0,8.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Chest Supported Machine Row",1,110.0,10.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Chest Supported Machine Row",2,110.0,10.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Chest Supported Machine Row",3,110.0,10.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Overhead Cable Tricep Extensions",1,49.5,13.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Overhead Cable Tricep Extensions",2,49.5,13.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Overhead Cable Tricep Extensions",3,49.5,13.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Straight Bar Lat Prayer",1,44.0,14.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Straight Bar Lat Prayer",2,44.0,14.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Straight Bar Lat Prayer",3,44.0,14.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Chest Fly ( Cable )",1,17.6,13.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Chest Fly ( Cable )",2,17.6,13.0,0,0.0,
2025-05-13 14:34:40,"Upper 1 ",1h 29m,"Chest Fly ( Cable )",3,17.6,13.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Lateral Raise (Dumbbell)",1,20.0,12.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Lateral Raise (Dumbbell)",2,20.0,12.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Lateral Raise (Dumbbell)",3,20.0,12.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Cross Body Lat Pulldown",1,42.5,13.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Cross Body Lat Pulldown",2,42.5,13.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Cross Body Lat Pulldown",3,42.5,13.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Incline Bench Press (Smith Machine)",1,120.0,8.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Incline Bench Press (Smith Machine)",2,120.0,8.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Incline Bench Press (Smith Machine)",3,120.0,8.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Incline Bench Press (Smith Machine)",4,120.0,8.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Chest Supported Machine Row",1,100.0,11.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Chest Supported Machine Row",2,115.0,10.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Chest Supported Machine Row",3,115.0,10.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Overhead Cable Tricep Extensions",1,50.0,12.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Overhead Cable Tricep Extensions",2,50.0,12.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Overhead Cable Tricep Extensions",3,50.0,7.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Straight Bar Lat Prayer",1,42.5,14.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Straight Bar Lat Prayer",2,42.5,14.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Straight Bar Lat Prayer",3,42.5,14.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Bent Over Cable Pec Fly",1,10.0,12.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Bent Over Cable Pec Fly",2,10.0,12.0,0,0.0,
2025-05-20 07:19:35,"Upper 1",1h 27m,"Bent Over Cable Pec Fly",3,10.0,12.0,0,0.0,
2025-05-21 18:45:50,"Lower 1",1h 1m,"Seated Leg Curl (Machine)",1,100.0,12.0,0,0.0,
2025-05-21 18:45:50,"Lower 1",1h 1m,"Seated Leg Curl (Machine)",2,100.0,12.0,0,0.0,
2025-05-21 18:45:50,"Lower 1",1h 1m,"Seated Leg Curl (Machine)",3,100.0,12.0,0,0.0,
2025-05-21 18:45:50,"Lower 1",1h 1m,"Hip Adductor (Machine)",1,120.0,15.0,0,0.0,
2025-05-21 18:45:50,"Lower 1",1h 1m,"Hip Adductor (Machine)",2,120.0,15.0,0,0.0,
2025-05-21 18:45:50,"Lower 1",1h 1m,"Hip Adductor (Machine)",3,120.0,15.0,0,0.0,
2025-05-21 18:45:50,"Lower 1",1h 1m,"Hack Squat",1,260.0,4.0,0,0.0,
2025-05-21 18:45:50,"Lower 1",1h 1m,"Hack Squat",2,230.0,6.0,0,0.0,
2025-05-21 18:45:50,"Lower 1",1h 1m,"Hack Squat",3,220.0,8.0,0,0.0,
2025-05-21 18:45:50,"Lower 1",1h 1m,"Leg Extension (Machine)",1,120.0,15.0,0,0.0,
2025-05-21 18:45:50,"Lower 1",1h 1m,"Leg Extension (Machine)",2,120.0,15.0,0,0.0,
2025-05-21 18:45:50,"Lower 1",1h 1m,"Leg Extension (Machine)",3,120.0,15.0,0,0.0,
2025-05-21 18:45:50,"Lower 1",1h 1m,"Standing Calf Raise (Smith Machine)",1,110.0,15.0,0,0.0,
2025-05-21 18:45:50,"Lower 1",1h 1m,"Standing Calf Raise (Smith Machine)",2,110.0,15.0,0,0.0,
2025-05-21 18:45:50,"Lower 1",1h 1m,"Standing Calf Raise (Smith Machine)",3,110.0,15.0,0,0.0,
2025-05-23 18:27:13,"Upper 2",1h 14m,"Overhand Cable Row",1,110.0,10.0,0,0.0,
2025-05-23 18:27:13,"Upper 2",1h 14m,"Overhand Cable Row",2,110.0,10.0,0,0.0,
2025-05-23 18:27:13,"Upper 2",1h 14m,"Overhand Cable Row",3,110.0,10.0,0,0.0,
2025-05-23 18:27:13,"Upper 2",1h 14m,"Shoulder Press (Machine)",1,100.0,10.0,0,0.0,
2025-05-23 18:27:13,"Upper 2",1h 14m,"Shoulder Press (Machine)",2,100.0,10.0,0,0.0,
2025-05-23 18:27:13,"Upper 2",1h 14m,"Shoulder Press (Machine)",3,100.0,10.0,0,0.0,
2025-05-23 18:27:13,"Upper 2",1h 14m,"Lat Pulldown (Cable)",1,100.0,10.0,0,0.0,
2025-05-23 18:27:13,"Upper 2",1h 14m,"Lat Pulldown (Cable)",2,100.0,10.0,0,0.0,
2025-05-23 18:27:13,"Upper 2",1h 14m,"Lat Pulldown (Cable)",3,100.0,10.0,0,0.0,
2025-05-23 18:27:13,"Upper 2",1h 14m,"Chest Dip",1,0,10.0,0,0.0,
2025-05-23 18:27:13,"Upper 2",1h 14m,"Chest Dip",2,0,10.0,0,0.0,
2025-05-23 18:27:13,"Upper 2",1h 14m,"Chest Dip",3,0,10.0,0,0.0,
2025-05-23 18:27:13,"Upper 2",1h 14m,"Inverse Db Zottman Curl",1,20.0,10.0,0,0.0,
2025-05-23 18:27:13,"Upper 2",1h 14m,"Inverse Db Zottman Curl",2,20.0,10.0,0,0.0,
2025-05-23 18:27:13,"Upper 2",1h 14m,"Inverse Db Zottman Curl",3,20.0,10.0,0,0.0,
2025-05-23 18:27:13,"Upper 2",1h 14m,"Super Rom Lateral Raise",1,15.0,11.0,0,0.0,
2025-05-23 18:27:13,"Upper 2",1h 14m,"Super Rom Lateral Raise",2,15.0,11.0,0,0.0,
2025-05-23 18:27:13,"Upper 2",1h 14m,"Super Rom Lateral Raise",3,15.0,11.0,0,0.0,
2025-05-23 18:27:13,"Upper 2",1h 14m,"Bent Over Reverse Fly (Dumbbell)",1,15.0,13.0,0,0.0,
2025-05-23 18:27:13,"Upper 2",1h 14m,"Bent Over Reverse Fly (Dumbbell)",2,15.0,13.0,0,0.0,
2025-05-23 18:27:13,"Upper 2",1h 14m,"Bent Over Reverse Fly (Dumbbell)",3,15.0,13.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Lateral Raise (Dumbbell)",1,20.0,13.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Lateral Raise (Dumbbell)",2,20.0,13.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Lateral Raise (Dumbbell)",3,20.0,13.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Cross Body Lat Pulldown",1,42.5,14.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Cross Body Lat Pulldown",2,42.5,14.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Cross Body Lat Pulldown",3,42.5,14.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Incline Bench Press (Smith Machine)",1,120.0,8.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Incline Bench Press (Smith Machine)",2,120.0,8.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Incline Bench Press (Smith Machine)",3,120.0,8.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Incline Bench Press (Smith Machine)",4,120.0,8.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Chest Supported Machine Row",1,115.0,10.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Chest Supported Machine Row",2,115.0,10.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Chest Supported Machine Row",3,115.0,10.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Overhead Cable Tricep Extensions",1,50.0,12.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Overhead Cable Tricep Extensions",2,50.0,12.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Overhead Cable Tricep Extensions",3,50.0,12.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Straight Bar Lat Prayer",1,50.0,12.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Straight Bar Lat Prayer",2,50.0,12.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Straight Bar Lat Prayer",3,50.0,12.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Chest Fly (Dumbbell)",1,20.0,10.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Chest Fly (Dumbbell)",2,20.0,10.0,0,0.0,
2025-05-27 06:54:17,"Upper 1",1h 32m,"Chest Fly (Dumbbell)",3,20.0,10.0,0,0.0,
2025-05-30 20:29:37,"Lower 1",1h 3m,"Seated Leg Curl (Machine)",1,115.0,12.0,0,0.0,
2025-05-30 20:29:37,"Lower 1",1h 3m,"Seated Leg Curl (Machine)",2,115.0,12.0,0,0.0,
2025-05-30 20:29:37,"Lower 1",1h 3m,"Seated Leg Curl (Machine)",3,115.0,12.0,0,0.0,
2025-05-30 20:29:37,"Lower 1",1h 3m,"Hip Adductor (Machine)",1,130.0,15.0,0,0.0,
2025-05-30 20:29:37,"Lower 1",1h 3m,"Hip Adductor (Machine)",2,130.0,15.0,0,0.0,
2025-05-30 20:29:37,"Lower 1",1h 3m,"Hip Adductor (Machine)",3,130.0,15.0,0,0.0,
2025-05-30 20:29:37,"Lower 1",1h 3m,"Hack Squat",1,260.0,4.0,0,0.0,
2025-05-30 20:29:37,"Lower 1",1h 3m,"Hack Squat",2,240.0,6.0,0,0.0,
2025-05-30 20:29:37,"Lower 1",1h 3m,"Hack Squat",3,220.0,8.0,0,0.0,
2025-05-30 20:29:37,"Lower 1",1h 3m,"Leg Extension (Machine)",1,130.0,15.0,0,0.0,
2025-05-30 20:29:37,"Lower 1",1h 3m,"Leg Extension (Machine)",2,130.0,15.0,0,0.0,
2025-05-30 20:29:37,"Lower 1",1h 3m,"Leg Extension (Machine)",3,130.0,15.0,0,0.0,
2025-05-30 20:29:37,"Lower 1",1h 3m,"Seated Calf Raise (Plate Loaded)",1,95.0,12.0,0,0.0,
2025-05-30 20:29:37,"Lower 1",1h 3m,"Seated Calf Raise (Plate Loaded)",2,95.0,12.0,0,0.0,
2025-05-30 20:29:37,"Lower 1",1h 3m,"Seated Calf Raise (Plate Loaded)",3,95.0,12.0,0,0.0,
2025-06-02 07:43:46,"Upper 2",1h 15m,"Overhand Cable Row",1,120.0,10.0,0,0.0,
2025-06-02 07:43:46,"Upper 2",1h 15m,"Overhand Cable Row",2,120.0,10.0,0,0.0,
2025-06-02 07:43:46,"Upper 2",1h 15m,"Overhand Cable Row",3,120.0,10.0,0,0.0,
2025-06-02 07:43:46,"Upper 2",1h 15m,"Shoulder Press (Machine)",1,110.0,10.0,0,0.0,
2025-06-02 07:43:46,"Upper 2",1h 15m,"Shoulder Press (Machine)",2,110.0,10.0,0,0.0,
2025-06-02 07:43:46,"Upper 2",1h 15m,"Shoulder Press (Machine)",3,110.0,10.0,0,0.0,
2025-06-02 07:43:46,"Upper 2",1h 15m,"Lat Pulldown (Cable)",1,100.0,10.0,0,0.0,
2025-06-02 07:43:46,"Upper 2",1h 15m,"Lat Pulldown (Cable)",2,100.0,10.0,0,0.0,
2025-06-02 07:43:46,"Upper 2",1h 15m,"Lat Pulldown (Cable)",3,100.0,10.0,0,0.0,
2025-06-02 07:43:46,"Upper 2",1h 15m,"Chest Dip",1,0,10.0,0,0.0,
2025-06-02 07:43:46,"Upper 2",1h 15m,"Chest Dip",2,0,10.0,0,0.0,
2025-06-02 07:43:46,"Upper 2",1h 15m,"Chest Dip",3,0,10.0,0,0.0,
2025-06-02 07:43:46,"Upper 2",1h 15m,"Inverse Db Zottman Curl",1,25.0,10.0,0,0.0,
2025-06-02 07:43:46,"Upper 2",1h 15m,"Inverse Db Zottman Curl",2,25.0,10.0,0,0.0,
2025-06-02 07:43:46,"Upper 2",1h 15m,"Inverse Db Zottman Curl",3,25.0,10.0,0,0.0,
2025-06-02 07:43:46,"Upper 2",1h 15m,"Super Rom Lateral Raise",1,15.0,12.0,0,0.0,
2025-06-02 07:43:46,"Upper 2",1h 15m,"Super Rom Lateral Raise",2,15.0,12.0,0,0.0,
2025-06-02 07:43:46,"Upper 2",1h 15m,"Super Rom Lateral Raise",3,15.0,12.0,0,0.0,
2025-06-02 07:43:46,"Upper 2",1h 15m,"Bent Over Reverse Fly (Dumbbell)",1,15.0,14.0,0,0.0,
2025-06-02 07:43:46,"Upper 2",1h 15m,"Bent Over Reverse Fly (Dumbbell)",2,15.0,14.0,0,0.0,
2025-06-02 07:43:46,"Upper 2",1h 15m,"Bent Over Reverse Fly (Dumbbell)",3,15.0,14.0,0,0.0,
2025-06-04 19:29:13,"Lower 2",1h 4m,"Lying Leg Curl (Machine)",1,120.0,10.0,0,0.0,
2025-06-04 19:29:13,"Lower 2",1h 4m,"Lying Leg Curl (Machine)",2,120.0,10.0,0,0.0,
2025-06-04 19:29:13,"Lower 2",1h 4m,"Lying Leg Curl (Machine)",3,120.0,10.0,0,0.0,
2025-06-04 19:29:13,"Lower 2",1h 4m,"Seated Leg Press (Machine)",1,250.0,10.0,0,0.0,
2025-06-04 19:29:13,"Lower 2",1h 4m,"Seated Leg Press (Machine)",2,280.0,10.0,0,0.0,
2025-06-04 19:29:13,"Lower 2",1h 4m,"Seated Leg Press (Machine)",3,310.0,10.0,0,0.0,
2025-06-04 19:29:13,"Lower 2",1h 4m,"Seated Leg Press (Machine)",4,325.0,10.0,0,0.0,
2025-06-04 19:29:13,"Lower 2",1h 4m,"Paused Db Romanian Dead Lift",1,35.0,10.0,0,0.0,
2025-06-04 19:29:13,"Lower 2",1h 4m,"Paused Db Romanian Dead Lift",2,35.0,10.0,0,0.0,
2025-06-04 19:29:13,"Lower 2",1h 4m,"Paused Db Romanian Dead Lift",3,35.0,10.0,0,0.0,
2025-06-04 19:29:13,"Lower 2",1h 4m,"Hip Adductor (Machine)",1,130.0,15.0,0,0.0,
2025-06-04 19:29:13,"Lower 2",1h 4m,"Hip Adductor (Machine)",2,130.0,15.0,0,0.0,
